2022-01-29 16:47:59,479: 73.54 %
2022-01-29 16:47:59,479: 73.63 %
2022-01-29 16:47:59,479: 73.63 %
2022-01-29 16:47:59,479: 73.83 %
2022-01-29 16:47:59,479: 73.83 %
2022-01-29 16:47:59,479: 74.02 %
2022-01-29 16:47:59,479: 74.02 %
2022-01-29 16:47:59,479: 74.51 %
2022-01-29 16:47:59,479: 74.71 %
2022-01-29 16:47:59,479: 74.90 %
2022-01-29 16:47:59,479: 75.49 %
2022-01-29 16:47:59,479: 75.39 %
2022-01-29 16:47:59,479: 77.05 %
2022-01-29 16:47:59,479: 77.05 %
2022-01-29 16:47:59,479: 76.76 %
2022-01-29 16:47:59,479: 76.46 %
2022-01-29 16:47:59,479: 76.95 %
2022-01-29 16:47:59,479: 76.86 %
2022-01-29 16:47:59,479: 76.76 %
2022-01-29 16:47:59,479: 76.95 %
2022-01-29 16:47:59,479: =====
2022-01-29 16:47:59,479: HYPERPARAMETER SEARCH ITERATION: 6
2022-01-29 16:48:00,049: HYPERPARAMETERS:
2022-01-29 16:48:00,049: Learning rate: 0.000105, Batch size: 512, LSTM Dimension: 128, MLP Dimension: 512
2022-01-29 16:53:24,171: VALIDATION SET ACCURACIES:
2022-01-29 16:53:24,171: 74.12 %
2022-01-29 16:53:24,171: 75.10 %
2022-01-29 16:53:24,171: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: 75.20 %
2022-01-29 16:53:24,172: =====
2022-01-29 16:53:24,172: HYPERPARAMETER SEARCH ITERATION: 7
2022-01-29 16:53:24,751: HYPERPARAMETERS:
2022-01-29 16:53:24,751: Learning rate: 0.001235, Batch size: 32, LSTM Dimension: 256, MLP Dimension: 512
2022-01-29 17:07:00,401: VALIDATION SET ACCURACIES:
2022-01-29 17:07:00,406: 87.39 %
2022-01-29 17:07:00,406: 88.50 %
2022-01-29 17:07:00,406: 89.62 %
2022-01-29 17:07:00,406: 90.74 %
2022-01-29 17:07:00,406: 90.85 %
2022-01-29 17:07:00,406: 91.63 %
2022-01-29 17:07:00,406: 91.96 %
2022-01-29 17:07:00,406: 92.30 %
2022-01-29 17:07:00,406: 92.19 %
2022-01-29 17:07:00,406: 92.08 %
2022-01-29 17:07:00,406: 92.52 %
2022-01-29 17:07:00,406: 93.53 %
2022-01-29 17:07:00,406: 93.30 %
2022-01-29 17:07:00,406: 94.08 %
2022-01-29 17:07:00,406: 93.64 %
2022-01-29 17:07:00,406: 93.86 %
2022-01-29 17:07:00,406: 92.97 %
2022-01-29 17:07:00,406: 94.20 %
2022-01-29 17:07:00,406: 93.97 %
2022-01-29 17:07:00,406: 94.20 %
2022-01-29 17:07:00,406: =====
2022-01-29 17:07:00,406: HYPERPARAMETER SEARCH ITERATION: 8
2022-01-29 17:07:00,964: HYPERPARAMETERS:
2022-01-29 17:07:00,964: Learning rate: 0.042608, Batch size: 32, LSTM Dimension: 256, MLP Dimension: 256
2022-01-29 17:20:58,126: VALIDATION SET ACCURACIES:
2022-01-29 17:20:58,126: 80.80 %
2022-01-29 17:20:58,126: 86.27 %
2022-01-29 17:20:58,126: 87.39 %
2022-01-29 17:20:58,126: 86.50 %
2022-01-29 17:20:58,126: 84.15 %
2022-01-29 17:20:58,126: 84.93 %
2022-01-29 17:20:58,126: 86.05 %
2022-01-29 17:20:58,126: 86.61 %
2022-01-29 17:20:58,126: 85.38 %
2022-01-29 17:20:58,126: 86.61 %
2022-01-29 17:20:58,126: 84.71 %
2022-01-29 17:20:58,126: 85.60 %
2022-01-29 17:20:58,126: 86.83 %
2022-01-29 17:20:58,126: 86.61 %
2022-01-29 17:20:58,126: 87.50 %
2022-01-29 17:20:58,126: 87.72 %
2022-01-29 17:20:58,126: 87.72 %
2022-01-29 17:20:58,126: 88.06 %
2022-01-29 17:20:58,126: 87.72 %
2022-01-29 17:20:58,126: 86.72 %
2022-01-29 17:20:58,126: =====
2022-01-29 17:20:58,126: HYPERPARAMETER SEARCH ITERATION: 9
2022-01-29 17:20:58,703: HYPERPARAMETERS:
2022-01-29 17:20:58,703: Learning rate: 0.003975, Batch size: 256, LSTM Dimension: 64, MLP Dimension: 256
2022-01-29 17:23:54,792: VALIDATION SET ACCURACIES:
2022-01-29 17:23:54,797: 75.59 %
2022-01-29 17:23:54,797: 75.59 %
2022-01-29 17:23:54,797: 76.17 %
2022-01-29 17:23:54,797: 76.27 %
2022-01-29 17:23:54,797: 76.56 %
2022-01-29 17:23:54,797: 77.05 %
2022-01-29 17:23:54,797: 76.56 %
2022-01-29 17:23:54,797: 76.37 %
2022-01-29 17:23:54,797: 76.17 %
2022-01-29 17:23:54,797: 76.66 %
2022-01-29 17:23:54,797: 76.56 %
2022-01-29 17:23:54,797: 77.44 %
2022-01-29 17:23:54,797: 76.95 %
2022-01-29 17:23:54,797: 77.54 %
2022-01-29 17:23:54,797: 77.25 %
2022-01-29 17:23:54,797: 77.93 %
2022-01-29 17:23:54,797: 78.22 %
2022-01-29 17:23:54,797: 78.71 %
2022-01-29 17:23:54,797: 79.20 %
2022-01-29 17:23:54,797: 79.10 %
2022-01-29 17:23:54,797: =====
2022-01-29 17:23:54,797: HYPERPARAMETER SEARCH ITERATION: 10
2022-01-29 17:23:55,394: HYPERPARAMETERS:
2022-01-29 17:23:55,394: Learning rate: 0.000919, Batch size: 32, LSTM Dimension: 32, MLP Dimension: 64
2022-01-29 17:26:26,326: VALIDATION SET ACCURACIES:
2022-01-29 17:26:26,326: 86.38 %
2022-01-29 17:26:26,326: 86.38 %
2022-01-29 17:26:26,326: 86.38 %
2022-01-29 17:26:26,326: 86.38 %
2022-01-29 17:26:26,326: 86.38 %
2022-01-29 17:26:26,326: 86.38 %
2022-01-29 17:26:26,326: 86.38 %
2022-01-29 17:26:26,326: 86.61 %
2022-01-29 17:26:26,326: 86.72 %
2022-01-29 17:26:26,326: 86.72 %
2022-01-29 17:26:26,326: 86.72 %
2022-01-29 17:26:26,326: 86.72 %
2022-01-29 17:26:26,326: 86.94 %
2022-01-29 17:26:26,326: 86.94 %
2022-01-29 17:26:26,326: 87.39 %
2022-01-29 17:26:26,326: 87.39 %
2022-01-29 17:26:26,326: 87.39 %
2022-01-29 17:26:26,326: 87.50 %
2022-01-29 17:26:26,326: 87.95 %
2022-01-29 17:26:26,326: 87.83 %
2022-01-29 17:26:26,326: =====
2022-01-29 17:26:26,326: HYPERPARAMETER SEARCH ITERATION: 11
2022-01-29 17:26:26,842: HYPERPARAMETERS:
2022-01-29 17:26:26,842: Learning rate: 0.000667, Batch size: 256, LSTM Dimension: 256, MLP Dimension: 128
2022-01-29 17:37:07,189: VALIDATION SET ACCURACIES:
2022-01-29 17:37:07,189: 75.39 %
2022-01-29 17:37:07,189: 75.39 %
2022-01-29 17:37:07,189: 75.39 %
2022-01-29 17:37:07,189: 75.39 %
2022-01-29 17:37:07,189: 75.39 %
2022-01-29 17:37:07,189: 75.39 %
2022-01-29 17:37:07,189: 75.59 %
2022-01-29 17:37:07,189: 75.88 %
2022-01-29 17:37:07,189: 75.98 %
2022-01-29 17:37:07,189: 76.17 %
2022-01-29 17:37:07,189: 76.27 %
2022-01-29 17:37:07,189: 76.27 %
2022-01-29 17:37:07,189: 76.56 %
2022-01-29 17:37:07,189: 76.46 %
2022-01-29 17:37:07,189: 76.56 %
2022-01-29 17:37:07,189: 76.86 %
2022-01-29 17:37:07,189: 76.95 %
2022-01-29 17:37:07,189: 76.95 %
2022-01-29 17:37:07,189: 77.05 %
2022-01-29 17:37:07,189: 77.25 %
2022-01-29 17:37:07,189: =====
2022-01-29 17:37:07,189: HYPERPARAMETER SEARCH ITERATION: 12
2022-01-29 17:37:07,751: HYPERPARAMETERS:
2022-01-29 17:37:07,751: Learning rate: 0.003449, Batch size: 32, LSTM Dimension: 256, MLP Dimension: 32
2022-01-29 17:49:59,748: VALIDATION SET ACCURACIES:
2022-01-29 17:49:59,748: 87.28 %
2022-01-29 17:49:59,748: 87.61 %
2022-01-29 17:49:59,748: 89.17 %
2022-01-29 17:49:59,748: 90.18 %
2022-01-29 17:49:59,748: 91.18 %
2022-01-29 17:49:59,748: 91.96 %
2022-01-29 17:49:59,748: 91.41 %
2022-01-29 17:49:59,748: 92.30 %
2022-01-29 17:49:59,748: 92.52 %
2022-01-29 17:49:59,748: 92.52 %
2022-01-29 17:49:59,748: 92.41 %
2022-01-29 17:49:59,748: 91.52 %
2022-01-29 17:49:59,748: 91.29 %
2022-01-29 17:49:59,748: 90.74 %
2022-01-29 17:49:59,748: 90.85 %
2022-01-29 17:49:59,748: 91.18 %
2022-01-29 17:49:59,748: 90.51 %
2022-01-29 17:49:59,748: 90.96 %
2022-01-29 17:49:59,748: 90.85 %
2022-01-29 17:49:59,748: 89.96 %
2022-01-29 17:49:59,748: =====
2022-01-29 17:49:59,748: HYPERPARAMETER SEARCH ITERATION: 13
2022-01-29 17:50:00,294: HYPERPARAMETERS:
2022-01-29 17:50:00,294: Learning rate: 0.074127, Batch size: 256, LSTM Dimension: 64, MLP Dimension: 256
2022-01-29 17:52:49,808: VALIDATION SET ACCURACIES:
2022-01-29 17:52:49,808: 74.41 %
2022-01-29 17:52:49,808: 75.29 %
2022-01-29 17:52:49,808: 75.29 %
2022-01-29 17:52:49,808: 72.85 %
2022-01-29 17:52:49,808: 75.88 %
2022-01-29 17:52:49,808: 75.39 %
2022-01-29 17:52:49,808: 75.39 %
2022-01-29 17:52:49,808: 70.80 %
2022-01-29 17:52:49,808: 75.88 %
2022-01-29 17:52:49,808: 73.05 %
2022-01-29 17:52:49,808: 74.90 %
2022-01-29 17:52:49,808: 72.07 %
2022-01-29 17:52:49,808: 75.29 %
2022-01-29 17:52:49,808: 75.98 %
2022-01-29 17:52:49,808: 74.41 %
2022-01-29 17:52:49,808: 73.73 %
2022-01-29 17:52:49,808: 70.51 %
2022-01-29 17:52:49,808: 75.68 %
2022-01-29 17:52:49,808: 74.71 %
2022-01-29 17:52:49,808: 75.59 %
2022-01-29 17:52:49,808: =====
2022-01-29 17:52:49,808: HYPERPARAMETER SEARCH ITERATION: 14
2022-01-29 17:52:50,355: HYPERPARAMETERS:
2022-01-29 17:52:50,355: Learning rate: 0.000224, Batch size: 64, LSTM Dimension: 512, MLP Dimension: 256
2022-01-29 18:19:54,528: VALIDATION SET ACCURACIES:
2022-01-29 18:19:54,528: 86.38 %
2022-01-29 18:19:54,528: 86.72 %
2022-01-29 18:19:54,528: 86.72 %
2022-01-29 18:19:54,528: 86.72 %
2022-01-29 18:19:54,528: 86.72 %
2022-01-29 18:19:54,528: 86.94 %
2022-01-29 18:19:54,528: 87.17 %
2022-01-29 18:19:54,528: 87.83 %
2022-01-29 18:19:54,528: 88.06 %
2022-01-29 18:19:54,528: 88.06 %
2022-01-29 18:19:54,528: 88.28 %
2022-01-29 18:19:54,528: 88.39 %
2022-01-29 18:19:54,528: 88.62 %
2022-01-29 18:19:54,528: 88.73 %
2022-01-29 18:19:54,528: 89.06 %
2022-01-29 18:19:54,528: 89.06 %
2022-01-29 18:19:54,528: 89.40 %
2022-01-29 18:19:54,528: 89.73 %
2022-01-29 18:19:54,528: 89.29 %
2022-01-29 18:19:54,528: 89.51 %
2022-01-29 18:19:54,528: =====
2022-01-29 18:19:54,528: HYPERPARAMETER SEARCH ITERATION: 15
2022-01-29 18:19:55,076: HYPERPARAMETERS:
2022-01-29 18:19:55,076: Learning rate: 0.000505, Batch size: 128, LSTM Dimension: 32, MLP Dimension: 64
2022-01-29 18:21:40,672: VALIDATION SET ACCURACIES:
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: 84.93 %
2022-01-29 18:21:40,672: =====
2022-01-29 18:21:40,672: HYPERPARAMETER SEARCH ITERATION: 16
2022-01-29 18:21:41,234: HYPERPARAMETERS:
2022-01-29 18:21:41,234: Learning rate: 0.007352, Batch size: 128, LSTM Dimension: 32, MLP Dimension: 128
2022-01-29 18:23:27,659: VALIDATION SET ACCURACIES:
2022-01-29 18:23:27,659: 85.27 %
2022-01-29 18:23:27,659: 85.60 %
2022-01-29 18:23:27,659: 85.60 %
2022-01-29 18:23:27,659: 86.27 %
2022-01-29 18:23:27,659: 85.83 %
2022-01-29 18:23:27,659: 86.61 %
2022-01-29 18:23:27,659: 87.39 %
2022-01-29 18:23:27,659: 88.06 %
2022-01-29 18:23:27,659: 87.95 %
2022-01-29 18:23:27,659: 88.62 %
2022-01-29 18:23:27,659: 89.06 %
2022-01-29 18:23:27,659: 89.17 %
2022-01-29 18:23:27,659: 88.95 %
2022-01-29 18:23:27,659: 89.17 %
2022-01-29 18:23:27,659: 89.29 %
2022-01-29 18:23:27,659: 89.40 %
2022-01-29 18:23:27,659: 89.51 %
2022-01-29 18:23:27,659: 85.49 %
2022-01-29 18:23:27,659: 89.40 %
2022-01-29 18:23:27,659: 89.06 %
2022-01-29 18:23:27,659: =====
2022-01-29 18:23:27,659: HYPERPARAMETER SEARCH ITERATION: 17
2022-01-29 18:23:28,206: HYPERPARAMETERS:
2022-01-29 18:23:28,206: Learning rate: 0.000743, Batch size: 256, LSTM Dimension: 128, MLP Dimension: 512
2022-01-29 18:28:35,405: VALIDATION SET ACCURACIES:
2022-01-29 18:28:35,405: 76.17 %
2022-01-29 18:28:35,405: 76.17 %
2022-01-29 18:28:35,405: 76.17 %
2022-01-29 18:28:35,405: 76.17 %
2022-01-29 18:28:35,405: 76.17 %
2022-01-29 18:28:35,405: 76.37 %
2022-01-29 18:28:35,405: 76.56 %
2022-01-29 18:28:35,421: 76.86 %
2022-01-29 18:28:35,421: 76.86 %
2022-01-29 18:28:35,421: 77.15 %
2022-01-29 18:28:35,421: 77.54 %
2022-01-29 18:28:35,421: 78.12 %
2022-01-29 18:28:35,421: 78.12 %
2022-01-29 18:28:35,421: 78.61 %
2022-01-29 18:28:35,421: 78.52 %
2022-01-29 18:28:35,421: 78.71 %
2022-01-29 18:28:35,421: 79.39 %
2022-01-29 18:28:35,421: 79.39 %
2022-01-29 18:28:35,421: 79.98 %
2022-01-29 18:28:35,421: 79.79 %
2022-01-29 18:28:35,421: =====
2022-01-29 18:28:35,421: HYPERPARAMETER SEARCH ITERATION: 18
2022-01-29 18:28:35,968: HYPERPARAMETERS:
2022-01-29 18:28:35,968: Learning rate: 0.060346, Batch size: 64, LSTM Dimension: 64, MLP Dimension: 128
2022-01-29 18:31:48,497: VALIDATION SET ACCURACIES:
2022-01-29 18:31:48,497: 84.82 %
2022-01-29 18:31:48,497: 83.82 %
2022-01-29 18:31:48,497: 70.87 %
2022-01-29 18:31:48,497: 85.49 %
2022-01-29 18:31:48,497: 86.61 %
2022-01-29 18:31:48,497: 87.72 %
2022-01-29 18:31:48,497: 85.60 %
2022-01-29 18:31:48,497: 87.50 %
2022-01-29 18:31:48,497: 87.17 %
2022-01-29 18:31:48,497: 86.16 %
2022-01-29 18:31:48,497: 86.50 %
2022-01-29 18:31:48,497: 85.38 %
2022-01-29 18:31:48,497: 86.05 %
2022-01-29 18:31:48,497: 86.05 %
2022-01-29 18:31:48,497: 87.39 %
2022-01-29 18:31:48,497: 86.72 %
2022-01-29 18:31:48,497: 87.05 %
2022-01-29 18:31:48,497: 87.61 %
2022-01-29 18:31:48,497: 86.72 %
2022-01-29 18:31:48,497: 87.39 %
2022-01-29 18:31:48,497: =====
2022-01-29 18:31:48,497: HYPERPARAMETER SEARCH ITERATION: 19
2022-01-29 18:31:49,044: HYPERPARAMETERS:
2022-01-29 18:31:49,044: Learning rate: 0.000272, Batch size: 32, LSTM Dimension: 256, MLP Dimension: 512
2022-01-29 18:44:49,402: VALIDATION SET ACCURACIES:
2022-01-29 18:44:49,402: 84.82 %
2022-01-29 18:44:49,402: 84.82 %
2022-01-29 18:44:49,402: 84.93 %
2022-01-29 18:44:49,402: 85.04 %
2022-01-29 18:44:49,402: 85.49 %
2022-01-29 18:44:49,402: 85.60 %
2022-01-29 18:44:49,402: 85.49 %
2022-01-29 18:44:49,402: 85.49 %
2022-01-29 18:44:49,402: 86.27 %
2022-01-29 18:44:49,402: 86.50 %
2022-01-29 18:44:49,402: 86.61 %
2022-01-29 18:44:49,402: 86.83 %
2022-01-29 18:44:49,402: 86.94 %
2022-01-29 18:44:49,402: 87.17 %
2022-01-29 18:44:49,402: 87.17 %
2022-01-29 18:44:49,402: 87.28 %
2022-01-29 18:44:49,402: 87.39 %
2022-01-29 18:44:49,402: 87.50 %
2022-01-29 18:44:49,402: 87.95 %
2022-01-29 18:44:49,402: 88.17 %
2022-01-29 18:44:49,402: =====
2022-01-29 18:44:49,402: HYPERPARAMETER SEARCH ITERATION: 20
2022-01-29 18:44:49,949: HYPERPARAMETERS:
2022-01-29 18:44:49,949: Learning rate: 0.032744, Batch size: 512, LSTM Dimension: 512, MLP Dimension: 256
2022-01-29 19:13:44,523: VALIDATION SET ACCURACIES:
2022-01-29 19:13:44,523: 75.20 %
2022-01-29 19:13:44,523: 75.10 %
2022-01-29 19:13:44,523: 74.71 %
2022-01-29 19:13:44,523: 56.15 %
2022-01-29 19:13:44,523: 75.39 %
2022-01-29 19:13:44,523: 71.97 %
2022-01-29 19:13:44,523: 72.75 %
2022-01-29 19:13:44,523: 68.95 %
2022-01-29 19:13:44,523: 75.39 %
2022-01-29 19:13:44,523: 73.83 %
2022-01-29 19:13:44,523: 73.83 %
2022-01-29 19:13:44,523: 75.29 %
2022-01-29 19:13:44,523: 76.37 %
2022-01-29 19:13:44,523: 76.27 %
2022-01-29 19:13:44,523: 76.17 %
2022-01-29 19:13:44,523: 74.90 %
2022-01-29 19:13:44,523: 63.87 %
2022-01-29 19:13:44,523: 74.32 %
2022-01-29 19:13:44,523: 74.51 %
2022-01-29 19:13:44,523: 76.27 %
2022-01-29 19:13:44,523: =====
2022-01-29 19:13:44,523: HYPERPARAMETER SEARCH ITERATION: 21
2022-01-29 19:13:45,086: HYPERPARAMETERS:
2022-01-29 19:13:45,086: Learning rate: 0.008923, Batch size: 64, LSTM Dimension: 256, MLP Dimension: 512
2022-01-29 19:24:50,947: VALIDATION SET ACCURACIES:
2022-01-29 19:24:50,947: 89.73 %
2022-01-29 19:24:50,947: 90.74 %
2022-01-29 19:24:50,947: 89.40 %
2022-01-29 19:24:50,947: 91.52 %
2022-01-29 19:24:50,947: 90.29 %
2022-01-29 19:24:50,947: 91.29 %
2022-01-29 19:24:50,947: 87.83 %
2022-01-29 19:24:50,947: 91.85 %
2022-01-29 19:24:50,947: 91.85 %
2022-01-29 19:24:50,947: 92.52 %
2022-01-29 19:24:50,947: 89.96 %
2022-01-29 19:24:50,947: 92.97 %
2022-01-29 19:24:50,947: 92.30 %
2022-01-29 19:24:50,947: 90.85 %
2022-01-29 19:24:50,947: 92.52 %
2022-01-29 19:24:50,947: 91.29 %
2022-01-29 19:24:50,947: 92.97 %
2022-01-29 19:24:50,947: 92.41 %
2022-01-29 19:24:50,947: 91.18 %
2022-01-29 19:24:50,947: 92.19 %
2022-01-29 19:24:50,947: =====
2022-01-29 19:24:50,947: HYPERPARAMETER SEARCH ITERATION: 22
2022-01-29 19:24:51,495: HYPERPARAMETERS:
2022-01-29 19:24:51,495: Learning rate: 0.019207, Batch size: 128, LSTM Dimension: 32, MLP Dimension: 256
2022-01-29 19:26:37,787: VALIDATION SET ACCURACIES:
2022-01-29 19:26:37,787: 86.61 %
2022-01-29 19:26:37,787: 86.50 %
2022-01-29 19:26:37,787: 86.38 %
2022-01-29 19:26:37,787: 86.50 %
2022-01-29 19:26:37,787: 85.94 %
2022-01-29 19:26:37,787: 85.94 %
2022-01-29 19:26:37,787: 84.71 %
2022-01-29 19:26:37,787: 86.16 %
2022-01-29 19:26:37,787: 86.38 %
2022-01-29 19:26:37,787: 86.16 %
